NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81
2014,1820,10002,10026,702,83929,1,2203909,22,2,35,M,2006,2012,2,1,1,0,1,1,0,8,0,0,0,27,0,8,0,ACEBDCED,ACEBDCED,BCEDCEBCBADAAEBEBABCDADEDCB,BCEDCEBXBADXXXBEBAXXXADEXCB,DBBBDCEA,11110.0,DEBABACDAEBADBECACEBDCACECD,000000090009990000999000910,555,555,555,555,555,555,555,555,555,333,555,14.9,40.6,50.0,26.5,31.0,55.0,25.0,22.0,50.0,15.0,6.3,5.3,11.7,0.0,0.0,35.0,D,C,C,B,B,C,C,A,B,E,C,A,B,B,C,F,B,C,D,A,F,F,A,A,22.0,A,A,C,E,A,B,B,E,A,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,4.0,6.0,6.0,6.0,8.0,8.0,8.0,6.0,A,D,A,C,A,A,C,B,A,B,A,B,C
2014,953,10008,10028,3202,100740,0,3548500,35,3,36,F,1997,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,ACEBDCED,ACEBDCED,ABCEECBDADBEABEDCCACCBDEDCB,ABCXECBDADBEABEDCCXCCXDEXCB,CCEEBAED,1100011.0,ECAEABABDBEADDBAEEBEDCDCDEE,000900000000000000900910900,555,555,555,555,555,555,555,555,555,555,555,15.0,46.0,50.0,40.0,55.0,55.0,55.0,25.0,65.0,15.0,4.7,4.3,6.7,0.0,20.0,0.0,A,D,B,A,A,C,D,B,C,B,A,A,B,C,B,G,A,F,E,B,A,A,A,A,29.0,A,C,A,K,B,B,B,E,C,B,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,6.0,7.0,7.0,7.0,7.0,3.0,3.0,8.0,4.0,4.0,7.0,7.0,5.0,4.0,4.0,5.0,5.0,3.0,3.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,A,B,B,A,A,D,A,A,A,B,B,B,B
2014,3172,10001,10028,1502,60768,1,1303403,13,1,25,M,2006,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,7,0,ACEBDCED,ACEBDCED,BCBDDDECEEABCACDABDAEADEDCB,BXXXDDECEXXBCACXABDAEADEXCB,DCDDBEDD,1000001.0,ACBDBACEACBEACECBAAAEAECDBB,099900000990000900011100901,555,555,555,555,555,555,555,555,555,555,555,25.1,46.4,25.0,78.5,67.0,75.0,65.0,90.0,50.0,100.0,18.0,20.0,6.7,0.0,20.0,0.0,D,D,D,C,C,D,A,B,E,A,C,A,D,D,B,E,A,B,A,A,A,B,A,A,13.0,A,A,B,H,B,C,B,E,C,H,4.0,4.0,6.0,1.0,4.0,7.0,6.0,6.0,6.0,6.0,1.0,8.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0,7.0,1.0,1.0,6.0,1.0,6.0,6.0,1.0,B,B,I,I,A,B,D,B,C,C,A,B,B
2014,549,10002,10028,904,119046,1,1200401,12,1,45,F,2000,2011,2,0,1,0,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,EACBBBDDBCDACCBBADABDCDEDCB,EACBBBDDBCDAXXXBADXBDCDEXCB,BDDBACDD,10101.0,CECAEBDDBCEECEDBACEBBEDACCD,001001111100999110910010910,555,555,555,555,555,555,555,555,555,555,555,49.1,56.3,37.5,84.5,74.0,50.0,80.0,95.0,75.0,100.0,46.7,50.0,28.3,0.0,20.0,65.0,C,C,B,B,A,B,E,D,D,B,C,A,B,A,C,E,E,F,E,A,A,A,A,A,12.0,A,A,C,K,A,E,B,E,E,A,4.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,5.0,5.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,8.0,6.0,A,A,E,A,A,B,D,A,A,B,B,A,A
2014,322,10008,10028,2001,100305,0,3550308,35,3,29,F,2006,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,DCCBBCED,1010111.0,EECCEBDADDDDAACAADDBDADCCCC,001119019001111190001910910,555,555,555,555,555,555,555,555,555,555,555,55.1,63.9,62.5,66.0,92.0,60.0,100.0,40.0,80.0,30.0,52.1,54.5,38.3,55.0,10.0,50.0,C,C,C,A,A,B,B,D,D,B,C,A,A,B,C,F,A,C,A,B,A,A,A,A,51.0,A,A,G,A,B,D,C,E,E,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,8.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,4.0,6.0,6.0,3.0,4.0,A,B,B,A,F,E,I,F,A,B,B,D,D
2014,298,10005,10028,2001,89380,0,4113700,41,4,31,F,2000,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,AADBDCCD,10011101.0,DDCCECDAAEBABACADEACDADCBCB,111119019110011191111910911,555,555,555,555,555,555,555,555,555,555,555,73.4,68.7,62.5,78.0,61.0,65.0,60.0,95.0,75.0,100.0,75.0,81.8,36.7,55.0,45.0,10.0,C,D,B,B,B,B,B,D,C,A,A,A,C,B,B,C,B,E,C,B,A,A,A,A,43.0,A,B,F,G,B,E,B,A,A,F,4.0,5.0,4.0,5.0,6.0,4.0,5.0,6.0,4.0,5.0,5.0,4.0,6.0,4.0,4.0,6.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,6.0,4.0,4.0,4.0,D,B,H,B,A,B,B,A,E,B,B,B,B
2014,20,10008,10028,2001,1741,1,4314100,43,4,25,F,2006,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,AAEBBCAC,10110100.0,CDCCEDCADCADAADBDEAEBADEBCB,011119119001110091100911911,555,555,555,555,555,555,555,555,555,555,555,57.8,44.6,50.0,36.5,35.0,55.0,30.0,38.0,70.0,30.0,62.2,68.2,28.3,25.0,50.0,10.0,D,C,B,B,B,C,B,D,C,E,A,A,B,B,C,B,B,E,E,C,A,F,A,D,43.0,A,A,B,A,B,C,C,A,H,F,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,A,B,G,A,A,A,A,D,A,B,B,B,B
2014,1808,10002,10026,904,1179970,0,3205309,32,3,32,F,2000,2012,2,1,1,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,EACBBBDDBCDACCBBADABDCDEDCB,EACBBBDDBCDAXXXBADXBDCDEXCB,CDEECCAD,100101.0,CECCAACEBEDACCBBEDABBDDC.CC,001000001011999101910010910,555,555,555,555,555,555,555,555,333,555,555,40.9,47.3,37.5,62.0,61.0,85.0,55.0,63.0,75.0,60.0,38.8,40.9,26.7,0.0,30.0,50.0,D,E,A,A,B,B,B,D,C,B,A,A,A,A,C,C,A,E,D,A,A,A,A,D,32.0,A,C,B,C,B,C,C,E,A,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,8.0,6.0,5.0,6.0,6.0,6.0,5.0,1.0,8.0,6.0,4.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,3.0,6.0,6.0,6.0,5.0,A,B,B,C,A,C,C,D,A,A,B,A,A
2014,1472,10005,10020,2501,111734,0,4207502,42,4,59,F,2002,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,7,0,ACEBDCED,ACEBDCED,BDCEECEDBCDBAACCEBABAEDEDCB,BDXXEXEDBCDBXACCEXXBAEDEXCB,ACAEDCED,11001111.0,BDEECECDEBDBBACBEACBADBEDDD,119909010011911019911001900,555,555,555,555,555,555,555,555,555,555,555,51.8,52.2,75.0,18.0,23.0,55.0,15.0,13.0,65.0,0.0,51.7,55.0,33.3,50.0,50.0,0.0,D,D,A,C,C,B,B,A,C,B,A,A,B,B,C,B,B,B,B,B,A,A,A,A,43.0,B,A,C,A,A,D,E,E,G,B,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0,4.0,4.0,6.0,5.0,6.0,6.0,5.0,7.0,7.0,4.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,4.0,4.0,8.0,6.0,5.0,6.0,A,B,I,I,A,A,C,A,A,B,B,B,B
2014,1196,10006,10020,2001,111270,0,4115200,41,4,40,F,2008,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,AEDBCCCD,10010101.0,BDCCBBDADEDDAACBDEBCDDCEBDC,011109019101111091011901900,555,555,555,555,555,555,555,555,555,555,555,51.5,48.0,50.0,45.0,27.0,35.0,25.0,63.0,55.0,65.0,52.7,59.1,16.7,30.0,20.0,0.0,C,C,C,B,B,C,C,D,B,B,C,A,B,A,C,D,B,B,A,G,A,A,A,A,15.0,D,D,C,K,B,D,B,E,A,E,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,5.0,6.0,6.0,1.0,1.0,3.0,5.0,6.0,6.0,6.0,6.0,5.0,1.0,1.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,D,E,B,C,A,A,B,B,E,A,B,A,A
2014,707,10005,10020,2001,16125,1,3548906,35,3,21,F,2010,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,CBCBDCED,11111.0,CDCCEDDAAEBDAABDAEBCDEDCBCD,011119019111110091011910910,555,555,555,555,555,555,555,555,555,555,555,61.5,58.3,62.5,52.0,23.0,55.0,15.0,81.0,85.0,80.0,62.5,68.2,30.0,40.0,10.0,40.0,D,D,B,A,A,B,E,D,D,A,A,A,D,D,B,C,A,A,C,G,A,B,A,A,35.0,A,A,B,A,B,C,B,E,D,H,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,6.0,6.0,6.0,A,C,B,B,A,B,B,A,A,A,B,A,A
2014,15015,10001,10028,2001,16336,1,4111803,41,4,21,F,2009,2011,2,0,1,0,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,ADEBDCCD,10111101.0,EDCCEBCACABDAACADEBCDBCCBCD,011119119011111191011900910,555,555,555,555,555,555,555,555,555,555,555,67.9,73.4,75.0,71.0,75.0,75.0,75.0,67.0,75.0,65.0,66.0,72.7,28.3,25.0,10.0,50.0,D,C,C,D,B,D,A,B,C,A,A,A,D,B,B,E,C,D,C,A,A,B,A,A,41.0,A,A,B,C,B,D,D,E,A,A,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,5.0,6.0,2.0,2.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,3.0,6.0,5.0,5.0,3.0,5.0,4.0,6.0,A,B,A,B,A,A,B,E,A,B,A,B,A
2014,570,10002,10028,2402,12324,1,2408102,24,2,23,M,2008,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,6,0,ACEBDCED,ACEBDCED,ADCBBCACBEAACDBEDBBBEBDEDCB,ADCBBCXCBXAXCDBEDXBBEXDEXCB,ADEBBCED,10110111.0,ADCBBEACBDECBDBDEDEBEBDEBED,111110911909011009011911900,555,555,555,555,555,555,555,555,555,555,555,58.7,67.2,75.0,55.5,56.0,40.0,60.0,55.0,75.0,50.0,55.9,61.9,21.7,0.0,20.0,45.0,B,B,C,B,B,D,D,D,B,A,C,A,D,D,B,C,B,C,C,A,A,F,A,A,24.0,A,A,A,B,A,B,E,E,B,A,3.0,5.0,6.0,4.0,6.0,4.0,6.0,5.0,6.0,4.0,2.0,4.0,4.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,5.0,4.0,5.0,5.0,3.0,1.0,1.0,6.0,4.0,5.0,5.0,5.0,4.0,2.0,5.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,A,A,E,C,A,B,C,D,A,B,C,B,B
2014,4416,10008,10022,2001,85345,1,5300108,53,5,39,F,2009,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,ADECADBD,10100001.0,CCCAAACAAECAAACABEBBBADECAB,001009119100111191000911901,555,555,555,333,555,555,333,333,555,333,333,42.1,22.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6,54.5,15.0,45.0,0.0,0.0,C,B,*,B,B,D,D,D,D,B,C,A,B,B,C,D,A,A,B,E,A,A,A,A,53.0,A,D,F,G,A,C,B,E,E,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,D,A,E,A,A,A,A,B,C,B,A,A,B
2014,569,10002,10028,3002,11991,1,1501402,15,1,27,M,2005,2009,2,1,0,0,1,1,0,8,0,0,0,27,0,3,0,ACEBDCED,ACEBDCED,EBCDACEDBABDECADBEDAEADEDCB,EBCDACEDBABDECADXEDXEADEXCB,ACABDCEC,11011110.0,DBCCACCBEABDECADDEBEEADCCEC,011011000111111191091110900,555,555,555,333,555,333,333,333,333,333,333,51.1,45.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,62.5,0.0,0.0,0.0,0.0,B,C,C,B,B,C,D,D,B,A,A,A,D,D,B,E,B,B,A,A,A,A,A,D,15.0,A,A,B,C,B,C,B,E,E,F,4.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,6.0,5.0,5.0,3.0,5.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,2.0,4.0,5.0,5.0,4.0,4.0,3.0,6.0,A,C,H,B,A,A,B,B,A,C,B,C,C
2014,1811,10002,10026,4301,1192191,1,5208707,52,5,41,M,2002,2012,2,0,1,0,1,1,0,8,0,0,0,27,0,2,0,ACEBDCED,ACEBDCED,CEADDBADEABEBEBDACCEECDEDCB,CEXDDBADEABEBEBDACCEECDEXCB,DDCBBCDD,10101.0,CEDDDBABDDDEDDADADDDDDDCCEE,119111100001000110000010900,555,555,555,555,555,555,555,555,555,555,555,40.2,43.9,37.5,53.5,47.0,75.0,40.0,60.0,40.0,65.0,39.0,40.0,33.3,40.0,30.0,30.0,C,C,C,B,A,C,B,B,C,B,A,A,B,B,C,D,C,F,E,A,A,A,A,A,52.0,A,D,D,H,A,A,C,E,A,I,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,4.0,7.0,7.0,6.0,3.0,6.0,6.0,5.0,7.0,4.0,6.0,6.0,4.0,8.0,5.0,6.0,4.0,A,A,I,I,A,A,C,D,A,A,A,A,A
2014,586,10002,10028,2001,14349,1,3304557,33,3,39,F,2005,2010,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,BCDBBAED,1010011.0,DDCCEADACEEDAACABEDCDADEECD,111119019101111191011911910,555,555,555,555,555,555,555,555,555,555,555,72.8,63.8,50.0,84.5,73.0,65.0,75.0,96.0,80.0,100.0,75.8,81.8,41.7,40.0,35.0,50.0,B,C,C,A,A,B,B,D,D,B,C,A,C,C,C,C,B,B,A,A,A,D,A,D,31.0,A,A,A,K,B,C,B,E,H,F,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,3.0,5.0,7.0,5.0,8.0,6.0,6.0,4.0,A,J,I,I,A,A,F,E,A,A,B,A,B
2014,18440,93,10028,3002,12083,1,1504208,15,1,38,M,1996,2010,2,1,1,0,1,1,0,8,0,0,0,27,0,3,0,ACEBDCED,ACEBDCED,EBCDACEDBABDECADBEDAEADEDCB,EBCDACEDBABDECADXEDXEADEXCB,CBEBBEDD,110001.0,CDACACCCBCEACECDDBDBECCEACD,000011001000000190191001910,555,555,555,555,555,555,336,555,555,555,555,35.6,29.5,37.5,17.5,0.0,0.0,0.0,35.0,55.0,30.0,37.6,33.3,61.7,80.0,30.0,75.0,C,C,C,B,B,B,D,D,B,A,C,A,B,C,B,D,B,C,E,A,A,A,A,A,15.0,A,C,B,C,A,C,D,E,C,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,4.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,5.0,6.0,5.0,6.0,6.0,3.0,1.0,5.0,1.0,3.0,3.0,1.0,6.0,5.0,5.0,D,B,A,A,A,C,D,B,A,A,C,B,B
2014,830,10002,10028,3002,17195,1,1600303,16,1,23,M,2009,2010,2,0,1,0,1,1,0,8,0,0,0,27,0,3,0,ACEBDCED,ACEBDCED,EBCDACEDBABDECADBEDAEADEDCB,EBCDACEDBABDECADXEDXEADEXCB,BDEBBCED,110111.0,EBCCACEDBABBECEEBEDEEADECCD,111011111110110091191111910,555,555,555,555,555,555,555,555,555,555,555,74.1,70.9,62.5,83.5,72.0,80.0,70.0,95.0,75.0,100.0,75.1,79.2,51.7,60.0,20.0,75.0,C,C,B,B,B,B,A,D,D,A,C,A,D,D,B,E,E,E,E,A,A,A,A,A,16.0,B,A,B,C,A,D,C,E,E,F,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,2.0,2.0,5.0,5.0,2.0,3.0,5.0,3.0,5.0,2.0,2.0,6.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,2.0,3.0,6.0,5.0,3.0,5.0,B,A,I,D,A,B,D,E,A,B,C,B,B
2014,375,10008,10028,2001,94994,0,3550308,35,3,32,F,2000,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,ACEBBDCD,11110001.0,DECEABBCACDEAADABECEDBDADCB,101009009000110191001910911,555,555,555,555,555,555,555,555,555,555,555,47.5,58.3,62.5,52.0,70.0,30.0,80.0,34.0,50.0,30.0,43.9,45.5,35.0,55.0,50.0,0.0,B,C,B,D,B,B,E,D,C,A,A,A,B,B,B,C,C,E,D,B,A,A,A,F,35.0,D,A,F,A,B,C,B,E,H,F,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,6.0,6.0,4.0,6.0,6.0,1.0,1.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,2.0,A,A,E,A,D,A,A,A,D,B,B,A,A
2014,2944,10006,10022,3502,73442,1,2914802,29,2,23,M,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,4,0,ACEBDCED,ACEBDCED,AZDDCECBCEBEEDDCCCAACADEDCB,AZDDXECBCEBEEDDXXCAACADEXCB,ADDEACDD,10000101.0,CEBDAECBCDBEDEDDEDACEAECAED,080191111011001990100100900,555,555,555,555,555,555,555,333,555,555,555,39.1,36.5,37.5,35.0,70.0,90.0,65.0,0.0,0.0,0.0,39.9,45.5,8.3,25.0,0.0,0.0,C,C,C,B,B,B,B,D,D,A,A,A,E,D,B,B,A,F,E,I,A,A,A,C,29.0,D,A,B,A,A,B,B,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,D,C,H,A,F,E,I,F,A,B,B,C,C
2014,568,10001,10028,906,86360,1,2111300,21,2,21,F,2010,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,BEAACDEEECDDCEEBCACAAEDEDCB,XEAACDEEEXXDCEEBCACAXEDEXCB,AEEBBCCD,10110101.0,DECDCBCDECDADBAEEBEBDAECCDD,910010001990000000009000900,555,555,555,555,555,333,555,555,333,333,333,25.5,67.3,62.5,74.5,54.0,70.0,50.0,95.0,75.0,100.0,11.6,13.6,0.0,0.0,0.0,0.0,B,B,A,A,A,B,D,D,E,A,A,A,E,D,B,E,D,C,A,A,A,A,A,A,21.0,B,A,B,C,A,D,B,E,E,C,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,6.0,1.0,1.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,A,A,G,B,A,A,C,C,B,C,B,C,C
2014,671,10005,10028,2001,87280,0,5002704,50,5,43,F,1999,2011,2,1,0,1,1,1,0,8,0,0,0,27,0,5,0,ACEBDCED,ACEBDCED,DDCCEBCACEBDAACABEACDBDEDCB,DDCCEXCAXEBDAACAXEACDXDEXCB,DEEBDEED,111011.0,DDCCECDABECDAAEACEACDBDEBAB,111119019101110191111911901,555,555,555,555,555,555,555,555,555,555,555,71.0,64.9,62.5,68.5,56.0,40.0,60.0,81.0,65.0,85.0,73.0,81.8,23.3,30.0,0.0,40.0,C,C,C,B,B,C,A,B,C,B,C,A,A,A,C,D,C,C,B,H,A,F,A,A,35.0,A,D,C,C,B,C,C,E,E,I,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,8.0,5.0,6.0,8.0,8.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,A,A,G,A,A,A,B,C,A,B,B,B,A
