NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
2015,944,10008,10022,804,28587,1,3304557,33,3,23,F,2011,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,ACABDDCE,ACABDDCE,DBDCCEDBDCCEEBEEBEAACAEDABC,DBDCCEDBDCCEEXEEBEXAXAEXABX,BCCCDBAE,1001001.0,BBDBDABEEAEEBEAEACDADBBBCDE,011000000001090100919009009,555,555,555,555,555,555,555,555,555,555,555,27.8,48.9,37.5,66.0,70.0,70.0,70.0,62.0,70.0,60.0,20.8,22.7,10.0,10.0,0.0,20.0,C,C,B,B,B,C,E,D,C,A,A,A,D,D,B,D,G,C,D,B,A,A,F,A,33.0,B,A,B,A,A,B,C,C,E,F,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0
2015,481,118,10028,93,65380,1,3518800,35,3,25,F,2008,2014,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,ACABDDCE,ACABDDCE,ABBDDCBDABDDCCEBDACBAECAAAD,ABBDDCBXABDXCCEBDXCBAECAAAX,AB.DEDB.,10000100.0,.....EDDCDDABBEAADCDBECDCAD,000000090019001009100110019,555,555,555,555,555,555,555,555,555,555,555,31.2,41.2,25.0,65.5,69.0,65.0,70.0,62.0,70.0,60.0,27.9,26.1,38.3,40.0,50.0,25.0,A,C,B,C,B,B,B,D,B,A,A,A,C,D,B,D,B,E,E,B,A,A,A,A,35.0,A,A,C,A,A,B,B,E,A,C,6.0,3.0,3.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0
2015,3434,10009,10022,18,85692,1,3143302,31,3,46,F,1997,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,5,0,ACABDDCE,ACABDDCE,DDAACDEBDCEAABDECCCDADEBZCE,XDAXCXEBXCEAABDXCCCDADEBZCE,BDCAEDAD,100.0,CDCADDCDCCCDEEBDCCCCCCCECCD,910909009100000911100000810,555,555,555,555,555,333,555,555,333,333,333,24.0,22.9,12.5,38.5,71.0,75.0,70.0,6.0,30.0,0.0,24.3,28.6,0.0,0.0,0.0,0.0,C,C,A,C,C,D,B,D,D,B,C,A,A,B,C,D,A,A,C,E,F,A,A,A,31.0,A,C,G,K,B,C,C,E,E,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,1.0,7.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0
2015,1151,10005,10022,2,102094,1,2800308,28,2,29,F,2003,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ECABDDCE,1111111.0,EABDBDDEDEBDDBBEDCACBBCCEDB,011000119910111018901110110,555,555,555,555,555,555,555,555,555,555,555,67.7,85.3,87.5,82.0,85.0,65.0,90.0,79.0,75.0,80.0,61.8,60.9,66.7,100.0,65.0,35.0,C,C,B,B,B,C,B,D,C,A,C,A,C,C,D,C,A,E,C,C,A,A,A,D,29.0,A,A,C,G,A,C,C,E,E,C,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,1.0,1.0,6.0,5.0,5.0,6.0,6.0,6.0,1.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0
2015,3514,10003,10022,2,91945,1,3101508,31,3,36,M,1997,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,CCAADDAA,1101100.0,DADECDEDDCBAAABCDCECCCCCB*D,010100009911001118900010001,555,555,555,555,555,555,555,555,555,555,555,43.3,57.2,50.0,68.0,61.0,65.0,60.0,75.0,55.0,80.0,38.7,39.1,36.7,60.0,20.0,30.0,D,D,C,D,B,D,D,D,C,A,C,A,B,B,C,E,D,F,E,B,A,A,A,A,33.0,A,B,C,E,A,B,A,E,C,C,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2015,5370,10008,10022,1,90671,1,3168606,31,3,38,F,1997,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,BCCADDEE,1001101.0,CD*EEDCBDDEDCDAABADADBEDBED,010000001090111090001001110,555,555,555,555,555,555,555,555,555,333,333,36.9,51.2,50.0,53.0,61.0,65.0,60.0,45.0,65.0,40.0,32.1,36.0,10.0,30.0,0.0,0.0,.,.,.,.,.,.,.,.,.,B,C,A,B,C,C,B,A,B,A,G,A,A,A,A,31.0,A,B,B,C,A,B,B,E,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,6.0,6.0,6.0
2015,1599,10005,10022,2,54830,1,3162500,31,3,26,M,2009,2010,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,CCCDDDED,1001100.0,ACEABDBEBCAEACCEBDCDCAABEEB,100000019900000008900000100,555,555,555,555,555,555,555,555,555,555,555,26.2,49.1,37.5,66.5,70.0,70.0,70.0,63.0,75.0,60.0,18.6,13.0,50.0,80.0,25.0,45.0,C,D,B,D,C,B,B,D,D,A,A,A,D,D,B,D,D,C,C,B,A,A,A,A,31.0,A,A,G,C,A,D,B,A,C,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2015,1412,10005,10022,86,89872,1,3525904,35,3,22,F,2010,2014,2,0,0,1,1,1,0,8,0,0,0,27,2,4,0,ACABDDCE,ACABDDCE,BAZDDDECDACBZCBDDBAEABEEBDE,BAZXDDECDACXZCBDDBXEABXEBDE,CDABEDBD,110100.0,BABEEDBCBCECBAEEABEEABACBDE,118901010009800001911190111,555,555,555,555,555,555,555,555,333,555,555,48.1,46.9,37.5,61.0,47.0,75.0,40.0,75.0,55.0,80.0,48.5,52.4,26.7,0.0,20.0,60.0,E,D,B,B,B,B,D,A,B,A,A,A,D,D,B,D,B,B,E,E,A,A,A,A,35.0,A,A,A,C,A,B,B,E,H,I,1.0,1.0,3.0,2.0,5.0,5.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,3.0,1.0,5.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0
2015,829,10001,10028,2,1313170,1,1702554,17,1,22,F,2010,2014,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,CCBBBBDA,1010000.0,EACABDCCCCAEAEEDCBDDCABEBCB,010000009900000008900000000,555,555,555,555,555,555,555,555,555,555,555,16.3,39.8,25.0,62.0,64.0,80.0,60.0,60.0,60.0,60.0,8.4,4.3,31.7,0.0,75.0,20.0,D,C,B,C,C,D,E,D,E,A,C,A,A,F,A,A,C,B,A,A,A,A,A,A,21.0,A,A,B,A,A,D,C,E,A,F,6.0,6.0,5.0,5.0,6.0,6.0,5.0,4.0,5.0,6.0,6.0,5.0,4.0,7.0,5.0,6.0,5.0,6.0,4.0,7.0,6.0,4.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,4.0,6.0,3.0,5.0,7.0,4.0,5.0,6.0,5.0,8.0,5.0,6.0,5.0
2015,322,10008,10028,2,69817,1,3550308,35,3,23,M,2010,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ACDDEBDE,11000001.0,AABEBDBCAEADBBBCCBACBBCCEBD,111100009900011108901110101,555,555,555,555,555,555,555,555,555,555,555,52.0,50.1,37.5,69.0,77.0,65.0,80.0,61.0,65.0,60.0,52.6,52.2,55.0,40.0,80.0,45.0,C,C,A,B,B,C,A,D,E,A,A,A,C,E,B,D,E,C,A,B,A,A,A,A,33.0,A,D,A,A,A,C,B,E,E,B,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0
2015,466,10005,10028,88,107346,1,3550308,35,3,25,F,2007,2014,2,0,1,0,1,1,0,8,0,0,0,27,0,4,0,ACABDDCE,ACABDDCE,DCDABDDBBCEACEACABCEECBEDAA,DCDXBDXBBCEACXACABCEECXEDAA,DBCAAED.,0.0,DCCEBAAACCBACBEBACDCACEBBAA,110910900101190010000190011,555,555,555,333,555,555,333,333,555,333,333,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,43.5,26.7,80.0,0.0,0.0,.,C,C,A,A,B,A,D,A,A,A,A,E,E,B,C,G,C,D,B,A,A,A,A,35.0,B,A,B,A,A,E,E,E,H,E,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2015,1840,10008,10022,84,120150,1,3201506,32,3,20,M,2012,2014,2,0,0,1,1,1,0,8,0,0,0,27,1,5,0,ACABDDCE,ACABDDCE,ECBCEECDDADZCBDDCEABADAEBAE,ECBCEEXDDXDZCBDDXEABAXAEXAE,CAADDDAD,101100.0,EDBCECDDDCDBBBEDAEABBECEBCA,101110911918010191110901900,555,555,555,555,555,555,555,555,555,555,555,60.4,53.9,37.5,78.5,79.0,75.0,80.0,78.0,70.0,80.0,62.6,61.9,66.7,60.0,100.0,40.0,C,C,C,A,A,B,B,D,D,A,A,A,B,B,B,D,C,B,A,H,A,A,A,D,32.0,A,A,B,C,A,B,B,E,A,F,6.0,6.0,6.0,6.0,5.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0
2015,398,10005,10028,2,8253,1,2800308,28,2,34,F,1999,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ECABDDCD,1111110.0,AEBEBDDDAEABABEEDBEABBEBEEB,101100109900010018911100100,555,555,555,555,555,555,555,555,555,555,555,50.2,69.6,75.0,61.5,61.0,65.0,60.0,62.0,70.0,60.0,43.7,43.5,45.0,20.0,80.0,35.0,D,D,D,B,B,B,C,D,D,B,C,A,B,B,C,B,F,E,D,B,A,A,A,A,28.0,A,B,A,A,B,C,B,E,C,C,6.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
2015,571,10002,10028,13,12571,1,4106902,41,4,21,M,2011,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,ACABDDCE,ACABDDCE,CABBDADCDBEEECCCDEBCBDACDBB,XAXBDADCDXEEECCCDEBCBDXCDBB,ACACDDCA,11101110.0,EBEBDACEDBECECBAEEBCDDCCDBB,909111001910110001110191111,555,555,555,555,555,555,555,555,555,555,555,63.5,71.8,75.0,67.0,59.0,55.0,60.0,75.0,55.0,80.0,60.7,65.2,35.0,70.0,0.0,35.0,A,A,E,A,A,B,D,E,A,A,A,A,F,F,B,C,F,B,A,A,A,B,A,A,41.0,B,A,B,K,A,C,C,A,E,F,4.0,5.0,3.0,2.0,3.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,1.0,5.0,5.0,2.0,3.0,3.0,5.0,4.0,3.0,2.0,6.0,5.0,4.0,4.0,4.0,5.0,5.0,7.0,4.0,5.0
2015,1129,10008,10020,87,97519,1,3549805,35,3,24,F,2008,2014,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,ACABDDCE,ACABDDCE,CDDBCEEDBDCBADDBABDBEBECEAA,CDDBXEEDXDCXADDBABDBEXECEAA,CCACEABE,1100001.0,CEDDCBEDBDCBAABABABCDABACAE,101090119119100000000900010,555,555,555,555,555,555,555,555,555,555,666,34.9,43.1,37.5,51.5,74.0,90.0,70.0,29.0,65.0,20.0,32.2,34.8,17.5,0.0,35.0,0.0,B,D,C,A,A,C,A,C,B,A,A,A,B,B,B,C,C,D,E,B,A,A,A,A,35.0,A,A,C,A,B,B,B,E,A,B,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,6.0,5.0,4.0,4.0,6.0
2015,1817,10005,10022,2,66383,1,4106902,41,4,33,M,2002,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ACABCDDD,11110100.0,EABEDADEEEAACBEEDBAEBBCCEAA,011110119901010018901110100,555,555,555,555,555,555,555,555,555,555,555,57.5,68.1,62.5,76.5,74.0,90.0,70.0,79.0,75.0,80.0,54.0,56.5,40.0,0.0,55.0,65.0,C,C,C,B,A,A,E,D,D,B,A,A,B,A,C,D,B,F,E,E,A,A,A,A,41.0,E,A,C,E,A,E,B,E,E,B,5.0,5.0,5.0,5.0,4.0,5.0,6.0,4.0,6.0,4.0,5.0,5.0,6.0,4.0,6.0,6.0,4.0,4.0,6.0,4.0,5.0,5.0,6.0,6.0,5.0,4.0,8.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,3.0,6.0,6.0,5.0,6.0,6.0,6.0,4.0
2015,1472,10005,10020,2,49050,1,4207502,42,4,23,F,2009,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,BBABDDBE,111101.0,EDCAAEEEDEADAACADEDDABECEDB,000001019900000018900100110,555,555,555,555,555,555,555,555,555,555,555,35.0,60.9,62.5,58.5,70.0,70.0,70.0,47.0,75.0,40.0,26.4,26.1,28.3,60.0,0.0,25.0,E,D,C,A,A,B,B,D,D,B,A,A,B,B,C,B,B,E,E,E,A,F,A,C,42.0,A,A,B,C,B,C,B,E,C,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2015,1472,10005,10020,1,111720,0,4207502,42,4,41,M,2003,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,ACADBDCE,11100111.0,EDBACBEEEAEDCCAEBEDACDCEADB,010011000190101091000110000,555,555,555,555,555,555,555,555,555,555,555,45.8,67.4,75.0,56.0,63.0,75.0,60.0,49.0,85.0,40.0,38.6,36.0,53.3,35.0,55.0,70.0,.,.,.,.,.,.,.,.,.,B,C,A,C,C,C,C,E,F,E,B,A,A,A,A,29.0,A,A,F,K,A,B,C,E,C,I,6.0,4.0,5.0,6.0,6.0,5.0,6.0,5.0,4.0,6.0,6.0,5.0,5.0,3.0,4.0,6.0,3.0,3.0,6.0,3.0,4.0,4.0,5.0,5.0,5.0,7.0,7.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0
2015,2365,10008,10022,1,65031,1,1721000,17,1,29,F,2003,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,ACADDDDE,11101101.0,DCABBDECEBAEABABBDEADCEEEDA,001100010091001190101000001,555,555,555,555,555,555,555,333,555,333,555,41.0,62.4,75.0,43.5,87.0,75.0,90.0,0.0,0.0,0.0,33.9,36.0,21.7,30.0,0.0,35.0,C,C,B,B,B,C,B,D,D,A,C,A,C,F,B,B,B,C,A,H,A,A,A,A,17.0,A,A,B,C,A,B,B,E,A,F,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2015,831,10005,10022,1,44200,1,3533908,35,3,26,M,2007,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,ADCEDBDE,10001001.0,EDADADACCAEEBBADCCEACCCEBEA,011000110191001090100010111,555,555,555,555,555,555,555,555,555,555,555,52.4,45.9,37.5,58.5,56.0,80.0,50.0,61.0,65.0,60.0,54.6,48.0,91.7,90.0,85.0,100.0,C,C,A,C,C,C,B,D,B,A,C,A,C,D,B,C,E,E,E,B,A,A,A,F,35.0,A,A,B,A,A,C,B,E,C,D,6.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,3.0,6.0,3.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0,5.0,5.0,6.0
2015,997,10008,10020,2,4280,1,3506003,35,3,22,F,2010,2011,2,1,0,0,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ADCBDEDE,10011001.0,BBCCDBEAACAEEBBECEEECBDCAEB,000010009900011008900100000,555,555,555,555,555,555,555,555,555,555,555,30.7,62.0,50.0,80.0,78.0,70.0,80.0,82.0,90.0,80.0,20.3,17.4,36.7,40.0,45.0,25.0,D,D,C,B,B,B,B,C,D,A,A,A,E,E,B,D,F,B,A,B,A,A,A,A,35.0,B,A,B,C,A,E,B,E,B,F,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,2.0,3.0,2.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2015,2010,10005,10022,85,99972,1,3552205,35,3,47,M,1985,2014,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,DACBBCECDDEDEABBEACEECACABC,DACBBCEXDDEDEABBEACEEXACABC,BCADDBCE,1101011.0,DACBACDBDDEDCABBEADEECBCABC,111101091111011111011901111,555,555,555,555,555,555,555,555,555,555,555,76.5,63.5,62.5,65.0,65.0,85.0,60.0,65.0,85.0,60.0,80.8,80.0,85.0,75.0,80.0,100.0,D,D,C,A,A,B,E,D,D,B,A,A,B,B,B,B,B,C,B,C,A,A,A,D,35.0,A,A,A,A,A,B,B,A,E,F,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,2.0,1.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0
2015,3304,10007,10022,18,1070620,1,2510808,25,2,36,F,2002,2011,2,1,0,0,1,1,0,8,0,0,0,27,1,5,0,ACABDDCE,ACABDDCE,DDAACDEBDCEAABDECCCDADEBZCE,XDAXCXEBXCEAABDXCCCDADEBZCE,ADCCDDCE,10001111.0,CDCDEEAECBADADDACADABADDCCE,910909009000101910000000811,555,555,555,555,555,555,555,333,333,555,333,30.3,48.1,62.5,26.5,53.0,65.0,50.0,0.0,0.0,0.0,24.3,28.6,0.0,0.0,0.0,0.0,C,C,C,B,B,C,E,D,B,A,A,A,B,F,B,D,C,B,A,B,A,A,A,A,25.0,B,A,A,A,A,B,C,E,E,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2015,5044,10003,10022,2,96775,1,2606002,26,2,24,F,2009,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,CCADDBCB,1101010.0,AABACEBEAEDAEBBCDCBBBBCC*CB,111001019901011118901110000,555,555,555,555,555,555,555,555,555,555,555,55.8,55.6,50.0,64.0,63.0,75.0,60.0,65.0,85.0,60.0,55.8,56.5,51.7,20.0,65.0,70.0,B,C,C,B,B,B,B,A,C,A,A,A,C,B,B,F,B,B,A,G,A,A,A,A,26.0,A,A,A,B,B,A,B,E,H,I,6.0,1.0,1.0,1.0,6.0,3.0,4.0,6.0,1.0,5.0,1.0,3.0,5.0,1.0,2.0,4.0,1.0,1.0,5.0,1.0,3.0,1.0,6.0,5.0,8.0,1.0,1.0,3.0,6.0,3.0,3.0,6.0,6.0,3.0,2.0,2.0,3.0,1.0,1.0,6.0,1.0,3.0
2015,1131,10005,10022,1,48242,1,2211001,22,2,28,F,2006,2010,2,1,0,0,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,ADABDEEE,10111001.0,EAAEECEEEBCACEEEBEEEDBABAEA,001000000090100091101000011,555,555,555,555,555,555,555,555,333,333,555,34.4,60.7,62.5,58.0,57.0,45.0,60.0,59.0,55.0,60.0,25.6,28.0,11.7,0.0,0.0,35.0,D,D,C,B,B,D,B,D,C,A,A,A,C,C,C,E,E,D,D,E,A,A,A,A,22.0,B,A,A,A,A,A,C,A,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
