NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
2018,518,10005,10020,18,1107335,1,5300108,53,5,30,F,2005,2014.0,4.0,0,0,8,0,0,0,27,0,3,0,CACBEBDE,CACBEBDE,DCEEDBABDEDEAADADAECADEEBAC,XCEEDBXBDEDEAADADAECADEEXAC,BACEDDDE,1100011.0,BC.BDBDBDCEADDBDEABBCDCEABC,910011911000000001000101901,555,555,555,333,555,555,333,333,555,333,333,"32,9",30,50,0,0.0,0.0,0.0,0.0,0.0,0.0,"33,9","37,5","13,3",40.0,0.0,0.0,E,B,C,A,A,B,D,D,C,A,A,A,B,D,C,C,C,B,A,E,A,A,A,A,53.0,A,A,B,C,A,B,B,A,E,B,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,4.0,1.0,1.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0,2.0,2.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0
2018,221,118,10028,18,70428,1,3550308,35,3,22,M,2013,2014.0,1.0,0,0,8,0,0,0,27,0,3,0,CACBEBDE,CACBEBDE,DCEEDBABDEDEAADADAECADEEBAC,XCEEDBXBDEDEAADADAECADEEXAC,DBCADBAD,100100.0,ECEDCBDEADDABCBADAAAECEDCCD,911001900010000111000010900,555,555,555,555,555,555,555,555,555,555,555,"35,1","34,6",25,49,61.0,65.0,60.0,37.0,45.0,35.0,"35,3","33,3","46,7",60.0,50.0,30.0,C,C,C,B,B,C,E,D,D,A,A,A,D,C,B,D,B,C,D,B,A,A,A,A,35.0,A,A,F,C,B,B,B,E,H,D,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0
2018,163,10005,10028,1,121297,2,3304557,33,3,26,M,2009,2012.0,3.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,CAACDBAE,11000101.0,ABECEDBCCCBABEBDEACBBDDACBE,990900090000018000119090199,555,555,555,555,555,555,555,555,555,555,555,"31,3","57,8",50,"69,5",71.0,75.0,70.0,68.0,60.0,70.0,"22,4","22,2","23,3",20.0,0.0,50.0,C,D,C,B,B,D,B,B,C,A,A,A,E,D,B,C,B,C,E,B,A,A,A,A,33.0,B,A,B,A,A,B,B,E,E,B,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0
2018,374,118,10020,84,96236,1,3550308,35,3,21,F,2015,2017.0,4.0,0,0,8,0,0,0,27,0,4,0,CACBEBDE,CACBEBDE,DEEDABBCDBCECCEBDCBAAEBCDDB,XEEDABBCDBCECCEXDXBAAEBCDDX,AACCCDED,1100000.0,AEBEBABCDBCACCDBDCCABADCDEB,910000111110110919010001109,555,555,555,555,555,555,555,555,555,555,555,46,"25,4",25,26,31.0,75.0,20.0,21.0,65.0,10.0,"52,9","52,2","56,7",50.0,40.0,80.0,C,C,C,C,C,C,B,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,12.0,A,A,A,A,A,A,A,A,A,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018,1032,10008,10020,2,39072,1,3501608,35,3,24,F,2012,2013.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,DACBEBCD,1111100.0,BCDADCDBCBDDDBEBCCCACDBDBCD,090110110991099019009019110,555,555,555,555,555,555,555,555,555,333,555,"43,6","50,3","62,5",32,37.0,65.0,30.0,27.0,55.0,20.0,"41,3","47,4","6,7",15.0,0.0,5.0,D,D,C,C,C,D,D,B,B,A,A,A,B,B,B,D,B,C,E,H,A,A,A,C,35.0,A,A,B,C,B,E,C,E,E,C,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,4.0,3.0,4.0,4.0,6.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,3.0,6.0,6.0,4.0,4.0,4.0,4.0,5.0,2.0,5.0,6.0,5.0,6.0
2018,322,10005,10028,86,100324,2,3550308,35,3,22,F,2013,2017.0,4.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,EBBACDBADAEDEBECBABDCCBDBEC,XBXAXXXADAEDEXECBABDXCBDBEC,ADBCCDBD,0.0,CCAAACBBEADDEACEAEAEACDDEDC,909199900101190000009101001,555,555,555,555,555,555,555,555,336,555,333,"25,1",9,0,"22,5",39.0,75.0,30.0,6.0,30.0,0.0,"30,5",35,5,0.0,15.0,0.0,C,C,C,C,C,C,B,C,B,A,D,A,D,D,B,D,B,B,A,B,A,A,A,A,12.0,A,A,B,A,A,B,B,E,C,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2018,18759,93,10028,1,99340,1,2307304,23,2,25,F,2009,2010.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,CAEDEDED,11001000.0,BABCBEEBEADCAEBADBCDDCADCDA,991901091011118111109090199,555,555,555,555,555,555,333,555,555,333,555,"55,3","34,5","37,5",30,0.0,0.0,0.0,60.0,80.0,55.0,"62,2","66,7","36,7",60.0,0.0,50.0,C,C,C,A,A,C,D,D,C,A,A,A,B,B,B,B,B,D,E,A,A,D,A,A,23.0,A,A,B,A,B,B,B,E,A,A,6.0,5.0,4.0,3.0,6.0,6.0,4.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0
2018,316,10008,10028,22,111984,1,3550308,35,3,28,F,2009,2015.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,CABCEDDE,11001011.0,AAEBBEACDEDE.DAABBDDEEDBDCB,991990110100090188991090091,555,555,555,555,555,555,555,555,555,333,333,"40,6","50,7","62,5",33,27.0,55.0,20.0,39.0,75.0,30.0,"37,2","43,8",0,0.0,0.0,0.0,D,D,D,C,C,D,B,C,E,A,A,A,B,E,B,E,C,C,B,B,A,A,A,A,35.0,A,A,B,A,A,B,B,D,C,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2018,2460,10005,10022,1,54296,1,2408102,24,2,29,F,2006,2007.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,ABCBDDCE,110001.0,ABBAADBBAEBDBABAAACAEBABCAB,991900090100008100109090199,555,555,555,555,555,555,555,555,555,555,555,"29,9","41,9","37,5","48,5",53.0,65.0,50.0,44.0,80.0,35.0,"25,9","27,8",15,0.0,20.0,25.0,D,D,D,C,C,C,B,D,D,A,A,A,D,D,B,C,C,C,E,B,A,A,A,A,24.0,B,A,B,C,B,B,A,E,A,C,5.0,2.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,3.0,3.0,2.0,1.0,5.0,4.0,3.0,4.0,3.0,5.0,6.0,6.0,4.0,5.0,6.0,5.0,2.0,5.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2018,163,10005,10028,2,74746,1,3301702,33,3,42,F,2004,2013.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,DAADEBDD,1001110.0,A*DECCEBCADDBBAEDAADEADDDDD,090000010991099109109009000,555,555,555,555,555,555,555,555,555,333,555,"28,1","48,8",50,47,47.0,75.0,40.0,47.0,75.0,40.0,"21,2","21,1","21,7",30.0,0.0,35.0,D,D,A,A,A,B,B,D,E,A,A,A,D,D,C,D,B,A,A,E,A,A,A,A,33.0,B,A,C,B,B,C,B,E,A,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2018,3879,10005,10020,1,100230,1,2504009,25,2,28,M,2008,2016.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,CACCEDDE,11101011.0,BDDBBCEAEBCAAEDADBCEBDCBCCA,990900091000118111109090199,555,555,555,555,555,555,555,555,333,333,555,"44,4","56,8",75,"29,5",21.0,65.0,10.0,38.0,70.0,30.0,"40,2","44,4","16,7",0.0,0.0,50.0,B,C,C,A,B,A,B,D,C,B,D,A,B,E,C,C,D,F,E,B,A,A,A,A,25.0,A,A,B,C,A,A,B,E,A,B,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,1.0,4.0
2018,1856,10008,10022,2,49772,1,4101408,41,4,27,F,2009,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CAAEDBBE,11000101.0,CBBCDADBEBADBBDCBAEDBAEDCEC,190011111991099009009009000,555,555,555,555,555,555,555,555,555,555,555,"40,7","52,4",50,56,36.0,60.0,30.0,76.0,80.0,75.0,"36,8","36,8","36,7",35.0,50.0,25.0,E,E,E,D,D,C,B,D,E,A,A,A,E,E,B,D,D,C,C,B,A,A,A,A,41.0,B,A,B,C,A,B,B,E,G,C,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,6.0,5.0,5.0,5.0,6.0,5.0,3.0,3.0,4.0,2.0,6.0,1.0,1.0,5.0,5.0,6.0,6.0,5.0,6.0,3.0,6.0,6.0,2.0,5.0,6.0,6.0,4.0,6.0
2018,152,10008,10022,22,4760,1,2927408,29,2,45,M,2002,2014.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,DAAABBBE,1000101.0,EBDDACAAEEDECCEAEBAEEBBDDDD,990991100100090188991191090,555,555,555,555,555,333,555,555,333,333,333,"37,9","39,9","37,5","43,5",46.0,50.0,45.0,41.0,65.0,35.0,"37,2","43,8",0,0.0,0.0,0.0,C,C,C,A,A,C,B,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,12.0,A,A,A,A,A,A,A,A,A,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018,298,10005,10028,38,97990,2,4113700,41,4,22,F,2013,2015.0,4.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,DAAEBBEC,1000100.0,ABDEDEEBCDEECDDCEADDBCEBDCA,010000000001011000100000000,555,555,555,555,555,555,555,555,555,333,555,"19,2","29,6",25,"36,5",42.0,50.0,40.0,31.0,75.0,20.0,"15,7","18,5",0,0.0,0.0,0.0,C,C,C,A,A,C,E,D,B,A,B,A,B,B,B,F,B,B,A,B,A,A,A,B,29.0,A,C,B,C,A,B,B,E,B,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0
2018,694,10002,10028,2,18386,1,5002704,50,5,23,M,2013,2014.0,3.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CADCECCC,11001000.0,CECADACACDACCCCECBACACCCBCC,190111000990099119109009110,555,555,555,555,555,555,555,555,555,555,555,"45,1","37,9","37,5","38,5",58.0,70.0,55.0,19.0,55.0,10.0,"47,5","47,4","48,3",40.0,70.0,35.0,A,A,A,E,E,E,E,A,A,A,A,A,F,D,B,D,F,C,C,A,A,A,A,A,50.0,D,A,B,C,A,B,B,E,E,A,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2018,472,118,10028,22,9719,1,3301702,33,3,31,F,2005,2016.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,CAABEDDE,11011011.0,ADDDDBACDEDCBBAACEEDEADBBAB,990990110100090188991090191,555,555,555,555,555,555,555,555,555,333,555,"45,4","62,4",75,"43,5",47.0,75.0,40.0,40.0,60.0,35.0,"39,7","43,8","16,7",20.0,0.0,30.0,B,D,C,B,C,D,B,.,D,B,D,A,C,B,C,B,C,C,B,B,A,A,A,A,33.0,B,A,G,K,A,B,D,E,A,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2018,82,121,10028,1,3833,1,4219309,42,4,22,F,2013,2014.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,CBABDABE,10010001.0,AADCABCACACDECDCCAEAEBCBCDA,990900090000008000009090199,555,555,555,555,555,555,555,555,555,555,555,12,"33,5","37,5","27,5",21.0,65.0,10.0,34.0,30.0,35.0,"4,8","5,6",0,0.0,0.0,0.0,.,.,.,.,.,.,.,.,.,B,A,A,E,B,B,E,E,D,B,B,A,A,A,C,42.0,A,A,B,C,B,B,D,A,A,C,5.0,5.0,4.0,4.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,5.0,3.0,4.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0,6.0
2018,1270,10005,10020,38,1170114,2,3543402,35,3,51,F,2002,2015.0,3.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,ADBCEDCA,1000.0,DCEABAEEDCBDEDADAAEAECACDDB,100000011010010000001000010,555,555,555,555,555,555,555,555,555,555,555,"22,9","22,5","12,5","37,5",29.0,65.0,20.0,46.0,50.0,45.0,23,"25,9","6,7",0.0,0.0,20.0,D,C,B,C,B,C,B,C,C,B,D,A,A,A,C,B,B,D,D,B,A,A,A,A,21.0,A,A,C,A,A,C,C,E,C,B,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0
2018,1302,10008,10022,2,86666,1,2927408,29,2,54,M,2010,2014.0,1.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CBCACDBE,10100001.0,ACDADCEBEDEEEBEDCDACCABCBAB,090110011990199019109019100,555,555,555,555,555,555,336,333,336,336,333,"35,9","22,5","37,5",0,0.0,0.0,0.0,0.0,0.0,0.0,"40,3","47,4",0,0.0,0.0,0.0,D,C,B,D,D,B,E,D,D,B,D,A,C,F,C,C,E,F,D,B,A,A,F,A,29.0,D,D,A,K,A,D,D,E,C,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0
2018,2194,118,10022,18,99604,1,4315602,43,4,45,F,1993,2014.0,4.0,0,0,8,0,0,0,27,0,3,0,CACBEBDE,CACBEBDE,DCEEDBABDEDEAADADAECADEEBAC,XCEEDBXBDEDEAADADAECADEEXAC,CAEDEBDE,11001111.0,CCEBCAEBEEDDDDDEDADCADCEAAC,911000910110001011011101911,555,555,555,555,555,555,555,555,555,333,555,"55,2",63,75,45,47.0,75.0,40.0,43.0,55.0,40.0,"52,6","58,3",20,60.0,0.0,0.0,.,.,.,.,.,.,.,.,.,B,D,A,E,E,C,D,C,B,B,E,A,D,A,A,43.0,A,D,B,G,A,B,E,E,C,E,5.0,6.0,4.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,5.0,5.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,4.0,4.0,4.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0
2018,322,10005,10028,38,121093,2,3550308,35,3,56,F,1978,2016.0,2.0,0,0,8,0,0,0,27,0,0,0,CACBEBDE,CACBEBDE,DBBCACAEDEBEBDDECCDCEADEBDD,DBBCACAEDEBEBDDECCDCEADEBDD,CBDBBBBE,10010101.0,DBBCACADBABEABBBCCBDCCEEBDE,111111100011000011000001110,555,555,555,555,555,555,555,333,333,333,555,"43,8","39,8",50,"24,5",49.0,85.0,40.0,0.0,0.0,0.0,"45,1","51,9","6,7",0.0,0.0,20.0,C,C,D,B,B,C,B,C,E,C,D,A,B,B,B,C,B,E,B,B,A,A,A,A,15.0,A,A,C,A,A,B,C,E,C,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2018,1107,10005,10020,18,1069733,1,2304400,23,2,44,F,1994,2014.0,4.0,0,0,8,0,0,0,27,0,3,0,CACBEBDE,CACBEBDE,DCEEDBABDEDEAADADAECADEEBAC,XCEEDBXBDEDEAADADAECADEEXAC,CACDDDDA,11100010.0,DEEDCEEBDCDEBEDECABEBDCDAAE,901000911011001001000100910,555,555,555,333,555,333,333,333,333,333,333,"31,4",30,50,0,0.0,0.0,0.0,0.0,0.0,0.0,"31,9","37,5",0,0.0,0.0,0.0,C,D,C,D,D,D,D,D,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,12.0,A,A,A,A,A,A,A,A,A,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018,2132,10005,10022,18,104063,1,1200401,12,1,24,F,2012,2013.0,4.0,0,0,8,0,0,0,27,0,3,0,CACBEBDE,CACBEBDE,DCEEDBABDEDEAADADAECADEEBAC,XCEEDBXBDEDEAADADAECADEEXAC,AACDEBDE,1101111.0,CCEEBBDBDDECABAADACCBDEEDBD,911101911000100111010111900,555,555,555,555,555,555,555,555,555,555,555,"57,8","63,8",75,47,50.0,50.0,50.0,44.0,60.0,40.0,"55,8","58,3","41,7",40.0,25.0,60.0,B,C,B,A,B,B,B,B,B,A,B,A,A,D,B,H,A,B,A,E,A,A,A,A,12.0,A,A,B,C,B,C,C,A,B,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2018,163,10005,10028,2,73054,1,3303500,33,3,40,F,1999,2001.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CDBDDECA,10000000.0,ACEEBDDBDBDEDEBACBBCEEECCAD,090000110990099019009009000,555,555,555,555,555,555,555,555,555,555,555,"16,6","22,1","12,5","36,5",34.0,50.0,30.0,39.0,75.0,30.0,"14,7","15,8","8,3",20.0,0.0,5.0,C,E,A,A,A,D,D,A,C,A,A,A,B,D,B,D,A,A,B,E,A,A,A,A,33.0,B,B,B,C,B,C,C,E,C,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,3.0,3.0,6.0,6.0,5.0,6.0,1.0,3.0,3.0,3.0,1.0,1.0,6.0,1.0,3.0
2018,1075,10005,10022,2,53353,1,2507507,25,2,24,F,2012,2016.0,1.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CBCBEBDE,10111111.0,ADBADBDBEDDDDBEEECADDAECEAC,090110111991099109109009000,555,555,555,555,555,555,555,555,555,555,555,"47,4","67,9","87,5","38,5",33.0,85.0,20.0,44.0,80.0,35.0,"40,5","42,1","31,7",30.0,15.0,50.0,D,D,E,A,C,C,D,D,A,A,D,A,D,E,B,D,E,C,C,B,A,A,A,A,25.0,B,A,B,C,A,E,E,A,B,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
