NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,IN_GRAD,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
2016,2271,10005,10022,28,96432,1,3131307,31,3,24,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,CAECADBD,11100100.0,DBADCBBCBEABAEECEDACAEEDAAD,111101111101991109109101011,555,555,555,333,555,555,333,333,555,555,333,58.6,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.1,73.9,35.0,35.0,70.0,0.0,C,C,B,B,B,C,.,D,D,A,A,A,B,B,A,A,B,D,E,C,A,A,A,A,31.0,A,A,F,A,B,E,D,E,H,I,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,6.0,1.0,1.0,3.0,5.0,6.0,6.0,6.0,6.0,7.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,4.0
2016,490,10008,10022,6,10004,1,3306107,33,3,24,F,2009,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,AEDDADAE,110.0,BDBBAEBDEBCECEEEAAEACAADADE,110991009011111011910101100,555,555,555,555,555,555,555,555,555,555,555,55.8,47.8,25.0,82.0,94.0,70.0,100.0,70.0,70.0,70.0,58.5,60.9,45.0,40.0,55.0,40.0,C,C,C,B,B,C,E,E,D,A,A,A,C,D,B,E,A,B,A,E,A,A,A,A,33.0,A,A,B,C,B,B,B,A,A,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,1978,10005,10022,91,119044,1,2304400,23,2,36,F,1999,2013,2,0,0,1,1,1,0,8,0,1,0,27,0,7,0,CAEBCDAC,CAEBXDAC,ADBBDCDAADEDCEADECDCDBCDECA,AXBBDCDAADEDCEADXXDXXBCDEXX,C*EBADAC,10119111.0,ACBBDEDAADEECCACADEEEBCCEDD,191110111110101099099110199,555,555,555,555,555,555,555,555,555,555,555,76.6,85.8,85.7,86.0,95.0,75.0,100.0,77.0,65.0,80.0,73.5,70.0,93.3,100.0,100.0,80.0,.,.,.,.,.,.,.,.,.,B,D,A,B,D,C,F,B,F,E,C,A,A,A,E,23.0,A,A,C,E,A,B,B,D,A,C,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,8.0,6.0,6.0,6.0
2016,298,10005,10028,38,97990,0,4113700,41,4,30,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,DEBAADAC,111.0,CBCCEEBCACAEEDCDAAAEEAECBAD,099080110811008010110811909,555,555,555,555,555,555,555,555,555,555,555,44.2,43.9,37.5,53.5,55.0,75.0,50.0,52.0,60.0,50.0,44.3,47.4,26.7,40.0,0.0,40.0,C,C,A,A,A,B,D,D,C,A,D,A,A,B,C,C,A,E,D,B,A,A,A,A,15.0,A,A,B,B,B,D,C,E,C,F,6.0,6.0,6.0,4.0,6.0,6.0,4.0,6.0,6.0,6.0,5.0,4.0,6.0,6.0,1.0,6.0,4.0,6.0,1.0,5.0,6.0,1.0,4.0,6.0,6.0,2.0,2.0,1.0,6.0,1.0,6.0,6.0,3.0,4.0,4.0,1.0,2.0,4.0,2.0,5.0,2.0,2.0
2016,316,10008,10028,23,66288,1,3550308,35,3,23,F,2010,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,AEDCADCE,100.0,CCDADBEDBAACEDECDCECDEBCCBE,000909001011090011090009111,555,555,555,555,555,555,555,555,555,555,555,35.4,20.9,12.5,33.5,36.0,60.0,30.0,31.0,75.0,20.0,40.2,36.4,61.7,70.0,50.0,65.0,C,C,A,B,B,B,B,D,D,B,D,A,B,B,C,B,A,B,A,E,A,A,A,A,35.0,A,A,B,C,B,B,B,D,H,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,1.0,3.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,6.0,6.0,3.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0
2016,176,10008,10028,28,103265,1,3304557,33,3,28,F,2005,2013,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,DEEADDDB,100100.0,DBAECBCCEEEABDECCCABBABACCD,111001010110991119109000101,555,555,555,555,555,555,555,555,555,555,555,51.7,42.4,25.0,68.5,56.0,80.0,50.0,81.0,85.0,80.0,54.8,56.5,45.0,80.0,25.0,30.0,C,C,B,B,B,C,B,C,D,A,D,A,C,C,C,B,C,C,D,B,A,A,A,A,33.0,A,A,C,G,B,B,B,E,H,C,4.0,5.0,4.0,4.0,6.0,5.0,3.0,5.0,5.0,6.0,4.0,4.0,6.0,3.0,4.0,4.0,3.0,5.0,5.0,6.0,4.0,3.0,5.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,5.0,3.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,1299,10008,10022,27,47675,1,3515509,35,3,22,F,2011,2013,2,0,0,1,1,1,0,8,0,0,0,27,2,6,0,CAEBCDAC,CAEBCDAC,DEAEEAADEDCBCBAZCEBADBCDCAZ,XEAEEAAXEDCBCBXZCEBXXXCDCAZ,CABAADAC,11000111.0,DEBEEAAAEDCDCEEABDBBCDADAAC,910111191110109800199901018,555,555,555,555,555,555,555,555,555,555,555,63.5,59.1,62.5,54.0,37.0,65.0,30.0,71.0,75.0,70.0,65.0,63.2,75.0,40.0,100.0,85.0,C,D,A,B,B,C,C,D,D,A,A,A,B,B,D,A,A,B,A,E,F,A,A,A,35.0,A,A,D,K,B,B,B,E,A,H,6.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,4.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,1.0,1.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0,6.0,5.0,5.0,4.0,6.0,5.0,4.0
2016,2426,10005,10022,19,1154734,1,1501402,15,1,51,F,1993,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CDAABAEEAEBBDADDBBDCCBCECCB,XDAXBXEEXXBBDADXBBDCCXXECCB,EADEADAC,1000111.0,CEACEEABCC.DDDBAEEDCEBBBC.C,901909009900100900110990100,555,555,555,555,555,555,555,555,555,555,555,34.1,46.8,50.0,42.0,57.0,45.0,60.0,27.0,55.0,20.0,29.9,26.3,50.0,20.0,70.0,60.0,C,C,C,B,B,C,B,D,D,C,D,A,B,C,D,F,A,F,D,B,A,A,A,A,15.0,A,A,G,G,A,C,B,E,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,3786,10008,10022,23,1069954,1,3106200,31,3,29,F,2007,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CCEDAAAE,10100010.0,DBEBEBACBBBAAECBECDCDCABABC,110919101000190001190009010,555,555,555,555,555,555,555,555,555,555,555,37.6,29.5,37.5,17.5,0.0,0.0,0.0,35.0,55.0,30.0,40.3,40.9,36.7,30.0,40.0,40.0,C,D,D,B,B,D,B,C,E,A,B,A,B,B,C,C,A,C,C,E,A,A,A,C,31.0,A,A,B,E,B,E,B,E,C,B,1.0,6.0,4.0,6.0,6.0,4.0,5.0,6.0,6.0,5.0,6.0,4.0,3.0,3.0,6.0,5.0,1.0,2.0,2.0,2.0,4.0,3.0,5.0,6.0,6.0,1.0,2.0,3.0,4.0,3.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,5.0,6.0,4.0,4.0,3.0
2016,534,10008,10022,12,11114,1,2927408,29,2,25,M,2009,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,CEEDADEB,10100100.0,DBBEDAECABECDECCABBCDEEDADB,111191119000911019100111119,555,555,555,555,555,555,555,555,555,555,555,62.0,52.5,37.5,75.0,79.0,75.0,80.0,71.0,75.0,70.0,65.1,72.7,21.7,0.0,15.0,50.0,B,B,C,B,B,B,E,D,C,A,A,A,E,E,A,B,E,A,A,E,A,D,A,A,29.0,B,A,B,C,A,A,D,E,E,F,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,4.0,4.0,4.0,8.0,6.0,6.0,5.0,6.0,4.0,3.0,3.0,6.0,5.0,4.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,8.0,5.0,8.0,5.0
2016,756,115,10028,36,19085,1,2211001,22,2,21,F,2011,2012,2,1,1,0,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,CAEDBDAD,11100110.0,BBCECCEBEECAEDCEBAECBCAEBDA,111088110011010910099001901,555,555,555,555,555,555,555,555,555,555,555,55.8,65.5,62.5,70.0,78.0,70.0,80.0,62.0,70.0,60.0,52.6,52.4,54.0,12.0,70.0,80.0,C,C,C,B,B,C,B,D,D,A,D,A,E,D,B,D,C,B,A,A,A,B,A,A,22.0,B,A,B,C,A,B,C,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,5.0,6.0,6.0,5.0
2016,1808,10002,10026,17,1103831,1,3204609,32,3,21,F,2011,2012,2,1,1,0,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,ABECBCEDZACDZDCAABBBEDCEDED,ABEXBCEDZACDZDCAABBBEDCEDED,DEEABDDD,100100.0,ABEBBDEDBAADCACAABDBBBCEAEB,111910118101801111010011010,555,555,555,555,555,555,555,555,555,555,555,62.5,44.6,25.0,74.0,78.0,70.0,80.0,70.0,70.0,70.0,68.4,66.7,78.3,75.0,100.0,60.0,C,B,C,A,C,C,B,D,C,A,A,A,D,D,B,D,B,B,A,A,C,C,A,D,32.0,A,A,B,C,B,D,E,A,B,C,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,4.0,6.0,5.0,6.0,6.0,6.0,5.0,4.0,6.0,4.0,4.0,4.0,6.0,5.0,6.0,6.0
2016,570,10002,10028,19,12328,1,2408102,24,2,22,M,2013,2014,2,1,1,0,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CDAABAEEAEBBDADDBBDCCBCECCB,XDAXBXEEXXBBDADXBBDCCXXECCB,CBDDACAA,10000010.0,EAADDADECDBBCBCDEBDDBBDDDDD,901909019911000901100990000,555,555,555,555,555,555,555,333,555,555,555,34.0,25.4,25.0,26.0,52.0,60.0,50.0,0.0,0.0,0.0,36.9,31.6,66.7,90.0,60.0,50.0,C,C,C,B,B,C,A,D,D,A,D,A,C,D,B,E,C,B,A,A,C,C,A,A,24.0,B,A,B,C,A,C,B,A,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,3515,10005,10022,23,1107660,1,2616407,26,2,29,F,2005,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,AEDAAEAE,10.0,BACCDBEEECAAADDBABDAAEECAEB,001909010010190000190009000,555,555,555,555,555,555,555,555,555,555,555,25.8,28.3,12.5,52.0,76.0,60.0,80.0,28.0,60.0,20.0,25.0,22.7,38.3,50.0,20.0,45.0,C,E,B,C,D,D,B,C,C,A,D,A,D,D,B,D,B,E,E,E,A,A,A,A,26.0,A,A,B,A,A,D,E,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0
2016,1672,10008,10022,19,104536,1,1506807,15,1,37,F,1999,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CDAABAEEAEBBDADDBBDCCBCECCB,XDAXBXEEXXBBDADXBBDCCXXECCB,EBBDADCE,100.0,CEADDACEBDBBDDAAEBBCCCCBCDE,901909019911100901011990100,555,555,555,555,555,555,555,555,555,555,333,41.1,30.1,12.5,56.5,63.0,75.0,60.0,50.0,50.0,50.0,44.8,47.4,30.0,40.0,50.0,0.0,C,E,B,B,B,B,B,D,D,B,D,A,D,D,C,D,C,C,E,E,A,A,A,A,15.0,A,B,C,B,B,C,E,E,A,I,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,4.0,6.0,4.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,8.0,8.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0
2016,1559,10008,10020,95,1171961,1,3201506,32,3,31,F,2002,2014,2,0,0,1,1,1,0,8,0,0,0,27,1,5,0,CAEBCDAC,CAEBCDAC,DACBCCCCAEBDBCDABBADDEBZEAB,DXCXCCCCAEBDBCDXBBXDDEBZXAB,EEDABECE,0.0,DAEBABECAEBDDADABBBDAEBAEAE,190900011111001911910118910,555,555,555,555,555,555,555,555,555,555,555,46.3,16.0,0.0,40.0,52.0,60.0,50.0,28.0,60.0,20.0,56.4,61.9,25.0,25.0,25.0,25.0,C,C,C,B,B,B,B,D,D,A,B,A,B,B,B,D,A,A,B,E,A,A,A,A,29.0,A,A,B,C,B,E,D,A,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,322,10008,10028,23,76524,1,3526902,35,3,41,F,2012,2013,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CEDDBDCB,10000100.0,EDDADDAEEABCBEACDCCDCDDCCEE,000909110001091011091019101,555,555,555,333,555,555,333,333,555,555,555,39.7,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9,45.5,61.7,50.0,60.0,75.0,C,C,C,B,B,C,B,D,D,B,A,A,B,B,B,C,B,B,D,H,A,A,A,A,35.0,D,D,F,E,A,A,B,E,H,I,5.0,6.0,6.0,5.0,2.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,4.0,5.0,7.0,7.0,2.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0
2016,1,10002,10028,19,116720,1,5107909,51,5,28,F,2005,2012,2,1,1,1,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CDAABAEEAEBBDADDBBDCCBCECCB,XDAXBXEEXXBBDADXBBDCCXXECCB,CAEAADAE,11100110.0,CDDDDEEDCCBBCAAEDBDCCCCECCB,910909109911010901111991111,555,555,555,555,555,555,555,555,555,555,555,68.8,61.9,62.5,61.0,69.0,65.0,70.0,53.0,65.0,50.0,71.1,68.4,86.7,100.0,100.0,60.0,C,C,C,B,B,B,C,D,C,B,A,A,D,D,C,B,E,B,C,A,A,B,A,A,51.0,A,A,C,K,A,B,D,A,A,A,6.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,4.0,3.0,6.0,6.0,3.0,6.0,6.0,5.0,5.0,4.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0,4.0,6.0,4.0
2016,2160,10008,10022,27,1174478,1,4119905,41,4,21,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,2,6,0,CAEBCDAC,CAEBCDAC,DEAEEAADEDCBCBAZCEBADBCDCAZ,XEAEEAAXEDCBCBXZCEBXXXCDCAZ,DEEDBDCE,100100.0,DDAEDAAACDADCBBBEEBAEADCAAC,901101190100119801199900018,555,555,555,555,555,555,555,555,555,555,555,49.3,38.2,25.0,58.0,69.0,65.0,70.0,47.0,75.0,40.0,53.0,52.6,55.0,100.0,30.0,35.0,D,C,A,A,B,B,A,D,C,A,A,A,A,B,A,A,C,B,A,E,A,A,A,A,41.0,A,A,B,C,B,C,B,E,E,H,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,1571,10005,10022,38,1107741,1,2919207,29,2,31,F,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,CEABDEEB,10010000.0,AEDEDBBCBEDAEBCBACDEDABCDAD,099181111800018111011801909,555,555,555,555,555,555,555,555,555,555,555,54.0,38.2,25.0,58.0,76.0,60.0,80.0,40.0,80.0,30.0,59.2,63.2,36.7,40.0,60.0,10.0,C,C,D,B,B,C,D,C,D,B,B,A,B,B,C,E,A,B,A,E,A,A,A,A,29.0,A,D,C,H,B,C,B,E,H,C,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,8.0,3.0,6.0,7.0,1.0,3.0,8.0,3.0,3.0,5.0,2.0,3.0,7.0,7.0,6.0,4.0,4.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,5.0,2.0,2.0
2016,1202,10005,10022,19,1029474,1,3118304,31,3,43,M,1993,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CDAABAEEAEBBDADDBBDCCBCECCB,XDAXBXEEXXBBDADXBBDCCXXECCB,CDBAADBA,10000100.0,CEBEAABDCBBBDDEBDBDCCBCEACE,900909009911100901111991010,555,555,555,555,555,555,555,555,555,555,555,42.7,33.2,25.0,45.5,56.0,40.0,60.0,35.0,55.0,30.0,45.8,47.4,36.7,50.0,40.0,20.0,D,D,C,B,A,B,A,C,D,B,D,A,B,B,C,D,D,E,E,B,A,A,A,A,31.0,A,A,A,H,A,E,D,E,B,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,3165,10002,10026,17,1127989,1,3170206,31,3,26,M,2007,2012,2,1,1,0,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,ABECBCEDZACDZDCAABBBEDCEDED,ABEXBCEDZACDZDCAABBBEDCEDED,EBEDADCE,100100.0,CECEBCEDBDBDCDBACEBDEDCDDED,000911118001810100101110111,555,555,555,555,555,555,555,555,555,555,555,54.5,40.6,25.0,64.0,77.0,65.0,80.0,51.0,55.0,50.0,59.1,58.3,63.3,50.0,40.0,100.0,C,C,C,B,B,C,A,C,C,A,A,A,E,D,B,D,B,B,A,A,A,A,A,A,31.0,A,B,B,C,A,A,B,A,E,A,4.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,5.0,7.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,1.0,1.0,4.0,2.0,3.0,4.0,1.0
2016,17,93,10028,17,1433,1,3170206,31,3,24,M,2009,2010,2,1,1,0,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,ABECBCEDZACDZDCAABBBEDCEDED,ABEXBCEDZACDZDCAABBBEDCEDED,BADCABEC,1000001.0,CBDDBDCDBACDCEAAABBAEDCECED,010910018111800111101111011,555,555,555,555,555,555,555,555,555,555,555,58.9,39.2,25.0,60.5,91.0,55.0,100.0,30.0,30.0,30.0,65.4,66.7,58.3,75.0,40.0,60.0,B,B,C,A,A,B,D,D,B,A,A,A,C,D,D,A,B,B,A,A,A,B,A,A,31.0,A,A,B,K,A,A,B,A,E,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,4.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,4.0,1.0,1.0,3.0,3.0,6.0,6.0,6.0
2016,322,10008,10028,55,99118,1,5300108,53,5,25,F,2010,2013,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,CAEBCDAC,CAEBCDAC,CECACZDCBACACBCEADBDAEBBECA,CECACZDXBXCXCBCXADXDAEXBECA,CBEBBDAC,10110111.0,ABCCAEDDADCCDBDBDCADACACEAA,001008190919010900911090101,555,555,555,555,555,555,555,555,555,555,555,49.6,69.4,75.0,61.0,74.0,90.0,70.0,48.0,80.0,40.0,43.0,40.0,60.0,60.0,40.0,80.0,B,B,A,B,B,B,B,D,D,A,A,A,E,D,B,E,C,E,E,E,A,A,A,A,33.0,A,A,A,B,A,C,A,E,H,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2016,1107,10005,10020,28,109284,1,2304400,23,2,31,F,2002,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,CAEEADED,11100100.0,DBADCBBCBEEBBCECABADAEDCCDE,111101111111991109109100100,555,555,555,555,555,555,333,555,555,555,555,60.7,36.0,50.0,15.0,0.0,0.0,0.0,30.0,70.0,20.0,68.9,69.6,65.0,50.0,90.0,55.0,C,C,C,B,B,C,D,D,C,E,D,A,D,D,C,D,A,A,A,E,A,A,A,A,23.0,A,A,A,C,A,A,B,E,E,I,5.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,2.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,1.0,1.0,6.0,5.0,5.0,5.0,6.0,4.0,5.0,6.0,5.0,5.0,4.0,5.0,6.0,4.0,5.0
